date,time,batteryVoltage,batteryCurrent,panelVoltage,panelPower
25/3/2015,10:57:21 AM,25720,500,34290,14
25/3/2015,10:57:22 AM,25700,400,31620,13
25/3/2015,10:57:22 AM,25700,400,31710,13
25/3/2015,10:57:23 AM,25700,400,31920,13
25/3/2015,10:57:23 AM,25690,500,31070,13
25/3/2015,10:57:24 AM,25650,400,31150,13
25/3/2015,10:57:24 AM,25650,400,30680,12
25/3/2015,10:57:25 AM,25650,400,31920,13
25/3/2015,10:57:25 AM,25650,400,31790,13
25/3/2015,10:57:26 AM,25650,400,31560,13
25/3/2015,10:57:26 AM,25650,500,33710,13
25/3/2015,10:57:27 AM,25650,500,35800,13
25/3/2015,10:57:27 AM,25650,500,42100,14
25/3/2015,10:57:28 AM,25650,500,44980,13
25/3/2015,10:57:28 AM,25650,500,40680,14
25/3/2015,10:57:29 AM,25650,400,37280,14
25/3/2015,10:57:29 AM,25650,500,42670,14
25/3/2015,10:57:30 AM,25640,500,42860,14
25/3/2015,10:57:30 AM,25640,400,46060,13
25/3/2015,10:57:31 AM,25640,500,42410,14
25/3/2015,10:57:31 AM,25640,500,44070,14
25/3/2015,10:57:32 AM,25640,600,40060,15
25/3/2015,10:57:32 AM,25640,500,34620,14
25/3/2015,10:57:33 AM,25640,400,31560,13
25/3/2015,10:57:33 AM,25620,400,31730,13
25/3/2015,10:57:34 AM,25610,400,31880,13
25/3/2015,10:57:34 AM,25610,400,31240,13
25/3/2015,10:57:35 AM,25590,400,29840,13
25/3/2015,10:57:35 AM,25590,400,28720,12
25/3/2015,10:57:36 AM,25590,400,29890,12
25/3/2015,10:57:36 AM,25540,0,51350,8
25/3/2015,10:57:37 AM,25550,100,51320,4
25/3/2015,10:57:37 AM,25580,500,45440,10
25/3/2015,10:57:38 AM,25590,500,40680,14
25/3/2015,10:57:38 AM,25590,500,35380,14
25/3/2015,10:57:39 AM,25590,500,41670,14
25/3/2015,10:57:39 AM,25590,400,46250,13
25/3/2015,10:57:40 AM,25590,500,41980,14
25/3/2015,10:57:40 AM,25590,500,35300,15
25/3/2015,10:57:41 AM,25590,500,34350,14
25/3/2015,10:57:41 AM,25590,500,39130,14
25/3/2015,10:57:42 AM,25590,500,43820,14
25/3/2015,10:57:42 AM,25590,500,40580,15
25/3/2015,10:57:43 AM,25590,500,34680,15
25/3/2015,10:57:43 AM,25590,500,31680,14
25/3/2015,10:57:44 AM,25590,400,31690,13
25/3/2015,10:57:44 AM,25580,400,31920,13
25/3/2015,10:57:45 AM,25580,400,31200,13
25/3/2015,10:57:45 AM,25580,400,29810,13
25/3/2015,10:57:46 AM,25580,500,28740,13
25/3/2015,10:57:46 AM,25580,400,28610,13
25/3/2015,10:57:47 AM,25580,500,29700,13
25/3/2015,10:57:47 AM,25570,400,29260,13
25/3/2015,10:57:48 AM,25580,400,28500,13
25/3/2015,10:57:48 AM,25580,400,30990,13
25/3/2015,10:57:49 AM,25530,0,52370,4
25/3/2015,10:57:49 AM,25530,300,50170,6
25/3/2015,10:57:50 AM,25580,600,43580,13
25/3/2015,10:57:50 AM,25570,600,37810,16
25/3/2015,10:57:51 AM,25580,600,34320,16
25/3/2015,10:57:51 AM,25580,500,31920,16
25/3/2015,10:57:52 AM,25580,600,32060,15
25/3/2015,10:57:52 AM,25580,600,32050,16
25/3/2015,10:57:53 AM,25580,600,31620,16
25/3/2015,10:57:53 AM,25580,600,32350,16
25/3/2015,10:57:53 AM,25580,600,32220,16
25/3/2015,10:57:54 AM,25590,600,34150,17
25/3/2015,10:57:55 AM,25590,600,36120,17
25/3/2015,10:57:55 AM,25590,600,44490,18
25/3/2015,10:57:55 AM,25590,600,46150,18
25/3/2015,10:57:56 AM,25590,700,40980,19
25/3/2015,10:57:56 AM,25590,600,43290,18
25/3/2015,10:57:57 AM,25590,700,47650,18
25/3/2015,10:57:57 AM,25590,800,43200,19
25/3/2015,10:57:58 AM,25590,700,43010,19
25/3/2015,10:57:58 AM,25590,700,48860,19
25/3/2015,10:57:59 AM,25640,900,45410,22
25/3/2015,10:57:59 AM,25640,800,37980,23
25/3/2015,10:58:00 AM,25640,900,46150,24
25/3/2015,10:58:00 AM,25640,800,45980,24
25/3/2015,10:58:01 AM,25650,700,39480,22
25/3/2015,10:58:01 AM,25640,700,45590,20
25/3/2015,10:58:02 AM,25640,600,37010,20
25/3/2015,10:58:02 AM,25640,700,45990,19
25/3/2015,10:58:03 AM,25640,700,46320,19
25/3/2015,10:58:03 AM,25640,700,38900,20
25/3/2015,10:58:04 AM,25640,700,45150,19
25/3/2015,10:58:04 AM,25640,800,44530,20
25/3/2015,10:58:05 AM,25640,700,38660,19
25/3/2015,10:58:05 AM,25640,700,46740,20
25/3/2015,10:58:06 AM,25640,800,46110,21
25/3/2015,10:58:06 AM,25650,700,38360,22
25/3/2015,10:58:07 AM,25650,900,46790,22
25/3/2015,10:58:07 AM,25670,900,43900,23
25/3/2015,10:58:08 AM,25660,800,46490,23
25/3/2015,10:58:08 AM,25650,800,39130,22
25/3/2015,10:58:09 AM,25650,700,44140,20
25/3/2015,10:58:09 AM,25650,700,43910,19
25/3/2015,10:58:10 AM,25650,600,42320,18
25/3/2015,10:58:10 AM,25650,600,45260,17
25/3/2015,10:58:11 AM,25650,600,39350,18
25/3/2015,10:58:11 AM,25650,500,39730,17
25/3/2015,10:58:12 AM,25640,600,45450,17
25/3/2015,10:58:12 AM,25640,600,44540,17
25/3/2015,10:58:13 AM,25640,600,36550,18
25/3/2015,10:58:13 AM,25640,600,42800,17
25/3/2015,10:58:14 AM,25640,600,47590,16
25/3/2015,10:58:14 AM,25640,600,43240,17
25/3/2015,10:58:15 AM,25640,600,35260,17
25/3/2015,10:58:15 AM,25640,600,32980,16
25/3/2015,10:58:16 AM,25640,500,31920,15
25/3/2015,10:58:16 AM,25620,500,32090,15
25/3/2015,10:58:17 AM,25620,500,31430,15
25/3/2015,10:58:17 AM,25600,500,30010,15
25/3/2015,10:58:18 AM,25590,500,28980,15
25/3/2015,10:58:18 AM,25590,500,28960,15
25/3/2015,10:58:19 AM,25540,0,51260,10
25/3/2015,10:58:19 AM,25540,100,53090,4
25/3/2015,10:58:20 AM,25580,600,49200,11
25/3/2015,10:58:20 AM,25610,700,43940,17
25/3/2015,10:58:21 AM,25590,600,35740,18
25/3/2015,10:58:21 AM,25590,600,34440,17
25/3/2015,10:58:22 AM,25590,600,37770,17
25/3/2015,10:58:22 AM,25610,600,45300,17
25/3/2015,10:58:23 AM,25610,600,47270,17
25/3/2015,10:58:23 AM,25620,700,42410,18
25/3/2015,10:58:24 AM,25610,600,35000,18
25/3/2015,10:58:24 AM,25590,500,32310,17
25/3/2015,10:58:25 AM,25590,600,34680,16
25/3/2015,10:58:25 AM,25590,600,38390,17
25/3/2015,10:58:26 AM,25620,600,45260,17
25/3/2015,10:58:26 AM,25620,700,44560,18
25/3/2015,10:58:27 AM,25620,600,35840,18
25/3/2015,10:58:27 AM,25610,600,33950,17
25/3/2015,10:58:28 AM,25610,600,34320,17
25/3/2015,10:58:28 AM,25640,600,36630,18
25/3/2015,10:58:29 AM,25640,700,45440,18
25/3/2015,10:58:29 AM,25640,700,46330,19
25/3/2015,10:58:29 AM,25640,800,39870,20
25/3/2015,10:58:30 AM,25640,700,44510,19
25/3/2015,10:58:31 AM,25610,500,49680,17
25/3/2015,10:58:31 AM,25640,700,44970,19
25/3/2015,10:58:32 AM,25640,600,37350,19
25/3/2015,10:58:32 AM,25640,700,45910,19
25/3/2015,10:58:33 AM,25640,700,46140,20
25/3/2015,10:58:33 AM,25640,800,38230,21
25/3/2015,10:58:33 AM,25640,700,35030,21
25/3/2015,10:58:34 AM,25650,700,32850,20
25/3/2015,10:58:34 AM,25650,800,33360,21
25/3/2015,10:58:35 AM,25650,800,32220,22
25/3/2015,10:58:36 AM,25650,800,32030,23
25/3/2015,10:58:36 AM,25690,900,33610,24
25/3/2015,10:59:49 AM,25910,1100,49030,28
25/3/2015,10:59:49 AM,25910,1000,43110,29
25/3/2015,10:59:50 AM,25910,1100,45660,28
25/3/2015,10:59:50 AM,25910,1100,46810,29
25/3/2015,10:59:51 AM,25910,1100,40290,29
25/3/2015,10:59:51 AM,25900,1000,44330,28
25/3/2015,10:59:52 AM,25900,1000,47170,28
25/3/2015,10:59:52 AM,25900,1100,46670,29
25/3/2015,10:59:53 AM,25910,1100,47880,29
25/3/2015,10:59:53 AM,25910,1100,42350,29
25/3/2015,10:59:54 AM,25910,1100,45370,28
25/3/2015,10:59:54 AM,25910,1100,45690,29
25/3/2015,10:59:55 AM,25900,1000,41250,28
25/3/2015,10:59:55 AM,25910,1000,47530,28
25/3/2015,10:59:56 AM,25900,1100,46730,29
25/3/2015,10:59:56 AM,25900,1000,43700,29
25/3/2015,10:59:57 AM,25900,1000,49700,28
25/3/2015,10:59:57 AM,25900,1000,46080,29
25/3/2015,10:59:58 AM,25900,1100,47640,28
25/3/2015,10:59:58 AM,25900,1100,41820,29
25/3/2015,10:59:59 AM,25910,1000,45070,28
25/3/2015,10:59:59 AM,25900,1000,48510,28
25/3/2015,11:00:00 AM,25910,1000,43030,29
25/3/2015,11:00:00 AM,25900,1000,43620,28
25/3/2015,11:00:01 AM,25900,1000,49690,28
25/3/2015,11:00:02 AM,25900,1000,43750,29
25/3/2015,11:00:02 AM,25900,1000,42870,28
25/3/2015,11:00:03 AM,25900,1000,48410,28
25/3/2015,11:00:03 AM,25900,1100,44790,29
25/3/2015,11:00:04 AM,25910,1000,44420,28
25/3/2015,11:00:04 AM,25910,1000,47860,28
25/3/2015,11:00:05 AM,25900,1000,41130,29
25/3/2015,11:00:05 AM,25900,1000,43390,27
25/3/2015,11:00:06 AM,25900,900,48690,28
25/3/2015,11:00:06 AM,25900,1000,45830,29
25/3/2015,11:00:07 AM,25900,1000,41350,28
25/3/2015,11:00:07 AM,25900,1000,47760,28
25/3/2015,11:00:08 AM,25910,1100,44130,29
25/3/2015,11:00:08 AM,25910,1000,44040,28
25/3/2015,11:00:09 AM,25910,1000,49850,27
25/3/2015,11:00:09 AM,25910,1000,44110,29
25/3/2015,11:00:10 AM,25900,1000,45800,28
25/3/2015,11:00:10 AM,25900,1100,45000,28
25/3/2015,11:00:11 AM,25900,900,47620,27
25/3/2015,11:00:11 AM,25900,900,40660,26
25/3/2015,11:00:12 AM,25860,900,46950,24
25/3/2015,11:00:12 AM,25880,900,44910,25
25/3/2015,11:00:13 AM,25850,800,41740,24
25/3/2015,11:00:13 AM,25850,900,48520,24
25/3/2015,11:00:14 AM,25850,900,45800,25
25/3/2015,11:00:14 AM,25850,800,39160,24
25/3/2015,11:00:15 AM,25850,800,47610,24
25/3/2015,11:00:15 AM,25850,1000,43850,25
25/3/2015,11:00:16 AM,25850,900,47010,25
25/3/2015,11:00:16 AM,25860,1000,44480,26
25/3/2015,11:00:17 AM,25850,900,42900,26
25/3/2015,11:00:17 AM,25850,1000,48390,25
25/3/2015,11:00:18 AM,25850,900,45210,24
25/3/2015,11:00:18 AM,25850,800,40820,24
25/3/2015,11:00:19 AM,25840,800,44210,22
25/3/2015,11:00:19 AM,25830,800,45410,22
25/3/2015,11:00:20 AM,25850,700,36610,22
25/3/2015,11:00:20 AM,25830,700,35370,20
25/3/2015,11:00:21 AM,25830,700,40100,20
25/3/2015,11:00:21 AM,25830,700,47860,20
25/3/2015,11:00:22 AM,25830,800,46940,21
25/3/2015,11:00:22 AM,25830,900,40700,23
25/3/2015,11:00:23 AM,25830,800,35890,23
25/3/2015,11:00:23 AM,25830,800,34270,22
25/3/2015,11:00:24 AM,25830,800,36320,23
25/3/2015,11:00:24 AM,25830,900,43680,24
25/3/2015,11:00:24 AM,25830,900,49720,25
25/3/2015,11:00:25 AM,25840,900,43600,26
25/3/2015,11:00:25 AM,25830,900,49280,25
25/3/2015,11:00:26 AM,25830,900,44230,26
25/3/2015,11:00:26 AM,25830,800,40690,24
25/3/2015,11:00:27 AM,25830,900,47870,25
25/3/2015,11:00:27 AM,25830,900,44540,25
25/3/2015,11:00:28 AM,25830,800,44860,24
25/3/2015,11:00:28 AM,25820,800,37450,23
25/3/2015,11:00:29 AM,25830,800,46020,23
25/3/2015,11:00:29 AM,25830,800,42740,24
25/3/2015,11:00:29 AM,25820,800,48290,22
25/3/2015,11:00:30 AM,25830,800,43290,23
25/3/2015,11:00:30 AM,25810,700,39960,22
25/3/2015,11:00:31 AM,25830,800,47360,23
25/3/2015,11:00:31 AM,25830,900,47690,25
25/3/2015,11:00:32 AM,25830,900,41610,27
25/3/2015,11:00:32 AM,25830,1000,43770,26
25/3/2015,11:00:33 AM,25840,1100,48840,27
25/3/2015,11:00:33 AM,25850,1100,42960,28
25/3/2015,11:00:34 AM,25850,1000,45860,27
25/3/2015,11:00:34 AM,25850,1000,46360,28
25/3/2015,11:00:35 AM,25850,1000,41250,28
25/3/2015,11:00:35 AM,25850,900,47380,27
25/3/2015,11:00:36 AM,25850,1000,47550,28
25/3/2015,11:00:36 AM,25850,1000,40830,28
25/3/2015,11:00:37 AM,25850,1000,46880,27
25/3/2015,11:00:37 AM,25850,1000,45130,28
25/3/2015,11:00:38 AM,25850,900,42460,27
25/3/2015,11:00:39 AM,25850,1000,48620,27
25/3/2015,11:00:44 AM,25850,1000,45940,28
25/3/2015,11:00:44 AM,25850,900,40390,28
25/3/2015,11:00:45 AM,25850,900,46920,28
25/3/2015,11:00:45 AM,25850,1100,46900,28
25/3/2015,11:00:46 AM,25850,900,39250,28
25/3/2015,11:00:47 AM,25850,1000,46210,27
25/3/2015,11:00:48 AM,25860,1000,47230,27
25/3/2015,11:00:48 AM,25850,900,41260,27
25/3/2015,11:00:49 AM,25850,1000,47630,27
25/3/2015,11:00:50 AM,25850,1000,41410,28
25/3/2015,11:00:51 AM,25850,1000,44230,26
25/3/2015,11:00:54 AM,25850,1000,48350,27
25/3/2015,11:00:55 AM,25870,1100,42790,28
25/3/2015,11:00:56 AM,25850,1000,45750,27
25/3/2015,11:00:58 AM,25860,1000,46250,27
25/3/2015,11:00:59 AM,25850,900,40500,27
25/3/2015,11:01:01 AM,25850,1000,43230,26
25/3/2015,11:01:02 AM,25850,800,43620,25
25/3/2015,11:01:03 AM,25850,900,46890,25
25/3/2015,11:01:05 AM,25850,900,42980,25
25/3/2015,11:01:07 AM,25850,900,44550,25
25/3/2015,11:01:08 AM,25850,800,41200,24
25/3/2015,11:01:09 AM,25850,900,48260,25
25/3/2015,11:01:10 AM,25850,900,42070,26
25/3/2015,11:01:10 AM,25850,900,40720,25
25/3/2015,11:01:10 AM,25850,900,47260,26
25/3/2015,11:01:11 AM,25850,1100,46480,27
25/3/2015,11:01:13 AM,25850,900,38430,27
25/3/2015,11:01:14 AM,25850,1000,45880,27
25/3/2015,11:01:15 AM,25860,1000,46470,27
25/3/2015,11:01:15 AM,25850,900,41480,27
25/3/2015,11:01:15 AM,25850,900,47380,27
25/3/2015,11:01:17 AM,25850,1000,44520,27
25/3/2015,11:01:17 AM,25850,1000,47130,27
25/3/2015,11:01:18 AM,25870,1000,45260,28
25/3/2015,11:01:18 AM,25850,900,45780,27
25/3/2015,11:01:19 AM,25860,900,42800,27
25/3/2015,11:01:19 AM,25870,1000,46070,27
25/3/2015,11:01:19 AM,25850,1000,41750,27
25/3/2015,11:01:20 AM,25850,900,47950,27
25/3/2015,11:01:20 AM,25880,1100,47270,27
25/3/2015,11:01:21 AM,25860,900,39950,27
25/3/2015,11:01:21 AM,25870,1000,46830,27
25/3/2015,11:01:21 AM,25890,1000,44420,28
25/3/2015,11:01:22 AM,25880,1000,44870,28
25/3/2015,11:01:22 AM,25860,900,45500,27
25/3/2015,11:01:22 AM,25880,1000,45550,28
25/3/2015,11:01:23 AM,25850,900,40870,27
25/3/2015,11:01:23 AM,25860,1000,47440,27
25/3/2015,11:01:24 AM,25830,700,28790,21
25/3/2015,11:01:24 AM,25830,800,29940,21
25/3/2015,11:01:24 AM,25830,800,30950,22
25/3/2015,11:01:25 AM,25830,800,32430,22
25/3/2015,11:01:25 AM,25830,800,33780,23
25/3/2015,11:01:26 AM,25830,800,33650,23
25/3/2015,11:01:26 AM,25830,900,36410,24
25/3/2015,11:01:26 AM,25830,900,42600,25
25/3/2015,11:01:27 AM,25830,1000,46750,27
25/3/2015,11:01:27 AM,25830,1000,47850,27
25/3/2015,11:01:28 AM,25850,900,49150,26
25/3/2015,11:01:28 AM,25850,900,50290,26
25/3/2015,11:01:29 AM,25850,800,51330,24
25/3/2015,11:01:29 AM,25830,700,52710,22
25/3/2015,11:01:30 AM,25830,800,52490,22
25/3/2015,11:01:30 AM,25830,900,51310,23
25/3/2015,11:01:30 AM,25830,900,50130,25
25/3/2015,11:01:31 AM,25830,900,49440,26
25/3/2015,11:01:31 AM,25830,1000,48510,26
25/3/2015,11:01:32 AM,25830,1000,47460,27
25/3/2015,11:01:32 AM,25840,1000,46500,27
25/3/2015,11:01:33 AM,25850,1000,45540,27
25/3/2015,11:01:34 AM,25850,1000,44620,28
25/3/2015,11:01:35 AM,25850,1000,43740,27
25/3/2015,11:01:35 AM,25850,1000,42580,27
25/3/2015,11:01:36 AM,25850,1000,41180,27
25/3/2015,11:01:36 AM,25850,900,39270,26
25/3/2015,11:01:37 AM,25850,900,37550,26
25/3/2015,11:01:37 AM,25850,900,36850,25
25/3/2015,11:01:38 AM,25850,900,36530,25
25/3/2015,11:01:39 AM,25850,900,36460,25
25/3/2015,11:01:40 AM,25850,900,36380,25
25/3/2015,11:01:40 AM,25850,900,36330,24
25/3/2015,11:01:41 AM,25850,900,36060,24
25/3/2015,11:01:41 AM,25850,800,34870,24
25/3/2015,11:01:41 AM,25840,800,33690,23
25/3/2015,11:01:42 AM,25830,800,33590,23
25/3/2015,11:01:42 AM,25830,800,33650,23
25/3/2015,11:01:43 AM,25830,800,33650,23
25/3/2015,11:01:43 AM,25830,800,33650,23
25/3/2015,11:01:44 AM,25830,800,33740,23
25/3/2015,11:01:44 AM,25850,800,33690,23
25/3/2015,11:01:45 AM,25830,800,33680,23
25/3/2015,11:01:45 AM,25830,800,33650,23
25/3/2015,11:01:46 AM,25830,800,33450,23
25/3/2015,11:01:46 AM,25830,800,33490,23
25/3/2015,11:01:47 AM,25830,800,33650,23
25/3/2015,11:01:47 AM,25830,800,33780,23
25/3/2015,11:01:48 AM,25830,800,33650,23
25/3/2015,11:01:48 AM,25830,800,33630,23
25/3/2015,11:01:48 AM,25830,800,33520,23
25/3/2015,11:01:49 AM,25820,800,33520,23
25/3/2015,11:01:50 AM,25820,800,33420,23
25/3/2015,11:01:50 AM,25820,800,33410,23
25/3/2015,11:01:50 AM,25820,800,33520,23
25/3/2015,11:01:51 AM,25820,800,34410,23
25/3/2015,11:01:52 AM,25830,800,35680,23
25/3/2015,11:04:36 AM,25830,900,42000,25
25/3/2015,11:04:37 AM,25830,1000,48060,25
25/3/2015,11:04:37 AM,25830,1000,41220,26
25/3/2015,11:04:38 AM,25830,900,44560,25
25/3/2015,11:04:38 AM,25830,900,48030,25
25/3/2015,11:04:39 AM,25830,900,42110,26
25/3/2015,11:04:39 AM,25830,900,42670,25
25/3/2015,11:04:40 AM,25830,900,48850,25
25/3/2015,11:04:40 AM,25830,900,42940,26
25/3/2015,11:04:41 AM,25830,900,41190,25
25/3/2015,11:04:41 AM,25830,900,47760,25
25/3/2015,11:04:42 AM,25830,1000,46880,26
25/3/2015,11:04:42 AM,25830,900,39330,26
25/3/2015,11:04:43 AM,25830,1000,46380,26
25/3/2015,11:04:43 AM,25830,1000,44660,26
25/3/2015,11:04:44 AM,25830,900,45250,26
25/3/2015,11:04:44 AM,25830,900,41710,26
25/3/2015,11:04:45 AM,25830,900,48260,25
25/3/2015,11:04:45 AM,25830,900,45500,26
25/3/2015,11:04:46 AM,25840,800,39250,25
25/3/2015,11:04:46 AM,25850,900,46710,25
25/3/2015,11:04:47 AM,25850,900,43710,26
25/3/2015,11:04:47 AM,25850,900,43170,25
25/3/2015,11:04:48 AM,25840,900,49010,25
25/3/2015,11:04:48 AM,25850,900,43990,26
25/3/2015,11:04:49 AM,25850,800,40270,25
25/3/2015,11:04:49 AM,25850,900,47280,25
25/3/2015,11:04:50 AM,25850,900,44670,26
25/3/2015,11:04:50 AM,25840,800,37800,25
25/3/2015,11:04:51 AM,25850,900,46450,25
25/3/2015,11:04:51 AM,25850,1000,45830,26
25/3/2015,11:04:52 AM,25850,800,37250,25
25/3/2015,11:04:52 AM,25850,900,45160,25
25/3/2015,11:04:53 AM,25850,1000,46310,26
25/3/2015,11:04:53 AM,25850,900,43860,26
25/3/2015,11:04:54 AM,25850,900,47100,26
25/3/2015,11:04:54 AM,25850,900,39220,26
25/3/2015,11:04:55 AM,25850,900,46450,25
25/3/2015,11:04:55 AM,25850,1000,44590,26
25/3/2015,11:04:56 AM,25850,800,41370,25
25/3/2015,11:04:56 AM,25850,900,48120,25
25/3/2015,11:04:57 AM,25850,900,45440,26
25/3/2015,11:04:57 AM,25850,900,39910,25
25/3/2015,11:04:58 AM,25850,900,47000,25
25/3/2015,11:04:58 AM,25850,1000,46310,26
25/3/2015,11:04:59 AM,25850,800,37750,25
25/3/2015,11:04:59 AM,25850,900,45810,25
25/3/2015,11:05:00 AM,25850,1000,46980,25
25/3/2015,11:05:00 AM,25850,800,47720,25
25/3/2015,11:05:01 AM,25850,1000,44510,26
25/3/2015,11:05:01 AM,25850,900,47460,25
25/3/2015,11:05:02 AM,25850,900,40880,26
25/3/2015,11:05:02 AM,25850,900,46490,25
25/3/2015,11:05:03 AM,25850,1000,45560,25
25/3/2015,11:05:03 AM,25850,800,40740,23
25/3/2015,11:05:04 AM,25850,800,45060,23
25/3/2015,11:05:04 AM,25830,700,44230,21
25/3/2015,11:05:05 AM,25780,500,40150,18
25/3/2015,11:05:05 AM,25780,500,42970,15
25/3/2015,11:05:06 AM,25770,500,42630,14
25/3/2015,11:05:06 AM,25770,500,36700,14
25/3/2015,11:05:07 AM,25760,400,34060,13
25/3/2015,11:05:07 AM,25720,400,31530,12
25/3/2015,11:05:08 AM,25720,400,31670,12
25/3/2015,11:05:08 AM,25720,400,31920,12
25/3/2015,11:05:09 AM,25720,400,30940,12
25/3/2015,11:05:09 AM,25720,400,31840,12
25/3/2015,11:05:10 AM,25710,400,31810,12
25/3/2015,11:05:10 AM,25700,400,31660,12
25/3/2015,11:05:10 AM,25700,500,33890,13
25/3/2015,11:05:11 AM,25700,500,36310,14
25/3/2015,11:05:11 AM,25700,500,42600,14
25/3/2015,11:05:12 AM,25700,500,44070,14
25/3/2015,11:05:12 AM,25700,500,38990,14
25/3/2015,11:05:13 AM,25700,500,41610,13
25/3/2015,11:05:13 AM,25700,500,44450,13
25/3/2015,11:05:14 AM,25700,500,40470,14
25/3/2015,11:05:14 AM,25670,500,41160,13
25/3/2015,11:05:15 AM,25650,400,45650,13
25/3/2015,11:05:15 AM,25650,500,41350,14
25/3/2015,11:05:16 AM,25650,400,35100,13
25/3/2015,11:05:16 AM,25650,400,32180,13
25/3/2015,11:05:17 AM,25650,400,31530,12
25/3/2015,11:05:17 AM,25650,400,31790,12
25/3/2015,11:05:18 AM,25650,400,31570,12
25/3/2015,11:05:18 AM,25640,400,31720,12
25/3/2015,11:05:19 AM,25640,400,31560,12
25/3/2015,11:05:19 AM,25640,400,31400,12
25/3/2015,11:05:20 AM,25640,400,33270,12
25/3/2015,11:05:20 AM,25640,400,35690,12
25/3/2015,11:05:21 AM,25640,400,41400,12
25/3/2015,11:05:21 AM,25640,500,43040,13
25/3/2015,11:05:22 AM,25640,400,38170,13
25/3/2015,11:05:22 AM,25640,400,34170,13
25/3/2015,11:05:23 AM,25640,400,31290,12
25/3/2015,11:05:23 AM,25620,400,31490,12
25/3/2015,11:05:24 AM,25610,400,31700,12
25/3/2015,11:05:25 AM,25610,400,31160,12
25/3/2015,11:05:25 AM,25610,400,31740,12
25/3/2015,11:05:25 AM,25620,500,31960,13
25/3/2015,11:05:26 AM,25640,500,31950,14
25/3/2015,11:05:26 AM,25640,600,34280,16
25/3/2015,11:05:27 AM,25640,700,36610,19
25/3/2015,11:05:27 AM,25670,900,45310,22
25/3/2015,11:05:28 AM,25700,900,46560,24
25/3/2015,11:05:28 AM,25700,900,40410,25
25/3/2015,11:05:29 AM,25700,900,44410,24
25/3/2015,11:05:29 AM,25700,800,50530,23
25/3/2015,11:05:30 AM,25720,900,45100,25
25/3/2015,11:05:30 AM,25720,900,43770,25
25/3/2015,11:05:31 AM,25720,1000,49300,25
25/3/2015,11:05:31 AM,25730,900,43100,26
25/3/2015,11:05:32 AM,25720,900,42150,24
25/3/2015,11:05:32 AM,25720,800,48420,24
25/3/2015,11:05:33 AM,25770,1000,44600,26
25/3/2015,11:05:34 AM,25740,800,39780,24
25/3/2015,11:05:34 AM,25770,900,47570,25
25/3/2015,11:05:35 AM,25770,900,48040,24
25/3/2015,11:05:35 AM,25770,900,41850,25
25/3/2015,11:05:36 AM,25770,800,45850,24
25/3/2015,11:05:36 AM,25770,900,45970,25
25/3/2015,11:05:37 AM,25770,900,41990,24
25/3/2015,11:05:37 AM,25770,900,48630,24
25/3/2015,11:05:37 AM,25770,900,46640,25
25/3/2015,11:05:38 AM,25770,800,39820,24
25/3/2015,11:05:38 AM,25770,900,47070,24
25/3/2015,11:05:39 AM,25770,900,47450,24
25/3/2015,11:05:39 AM,25770,900,41000,25
25/3/2015,11:05:40 AM,25770,900,46270,24
25/3/2015,11:05:40 AM,25780,900,48580,24
25/3/2015,11:05:41 AM,25780,900,42110,25
25/3/2015,11:05:41 AM,25780,900,45110,24
25/3/2015,11:05:42 AM,25780,900,46310,24
25/3/2015,11:05:43 AM,25780,800,38880,24
25/3/2015,11:05:44 AM,25780,900,46980,24
25/3/2015,11:05:44 AM,25780,900,47150,24
25/3/2015,11:05:45 AM,25780,800,39830,25
25/3/2015,11:05:45 AM,25780,900,46120,24
25/3/2015,11:05:45 AM,25780,900,45380,25
25/3/2015,11:05:46 AM,25780,800,36620,24
25/3/2015,11:05:46 AM,25780,900,44800,23
25/3/2015,11:05:46 AM,25780,900,48530,23
25/3/2015,11:05:47 AM,25790,900,42560,25
25/3/2015,11:05:47 AM,25780,800,46550,24
25/3/2015,11:05:48 AM,25790,900,46750,24
25/3/2015,11:05:48 AM,25780,800,38660,25
25/3/2015,11:05:48 AM,25780,800,41540,23
25/3/2015,11:05:49 AM,25780,800,48000,23
25/3/2015,11:05:49 AM,25800,900,44980,25
25/3/2015,11:05:50 AM,25780,800,40090,24
25/3/2015,11:05:50 AM,25800,900,47730,24
25/3/2015,11:05:51 AM,25820,900,45780,25
25/3/2015,11:05:51 AM,25790,800,37750,24
25/3/2015,11:05:52 AM,25820,900,46380,24
25/3/2015,11:05:52 AM,25820,900,43270,25
25/3/2015,11:05:53 AM,25820,900,45900,24
25/3/2015,11:05:53 AM,25830,900,44020,25
25/3/2015,11:05:54 AM,25820,800,44700,24
25/3/2015,11:05:54 AM,25830,900,47930,24
25/3/2015,11:05:55 AM,25830,900,41330,25
25/3/2015,11:05:55 AM,25820,900,43580,24
25/3/2015,11:05:56 AM,25830,1000,45430,25
25/3/2015,11:05:56 AM,25830,800,42670,24
25/3/2015,11:05:57 AM,25830,900,46360,24
25/3/2015,11:05:58 AM,25830,900,45850,24
25/3/2015,11:05:58 AM,25830,900,47070,24
25/3/2015,11:05:58 AM,25830,800,40150,24
25/3/2015,11:05:59 AM,25830,900,47340,24
25/3/2015,11:05:59 AM,25820,800,43810,23
25/3/2015,11:06:00 AM,25800,800,47130,22
25/3/2015,11:06:00 AM,25800,800,39760,22
25/3/2015,11:06:01 AM,25780,700,44930,20
25/3/2015,11:06:01 AM,25780,700,39480,20
25/3/2015,11:06:02 AM,25780,600,45150,18
